Company_Name,Month,Revenue,COGS,Operating_Expenses,Depreciation_Amortization,Accounts_Receivable,Accounts_Payable,Change_in_Inventory,Taxes_Paid,CapEx,Asset_Sale_Proceeds,Investments_Bought,Investments_Sold,Debt_Raised,Debt_Repaid,Interest_Received,Interest_Paid,Equity_Issued,Dividends_Paid,Net_Cash_Flow
Apollo Hospitals,01-06-2023,384958670,170805085.2,56660182.47,595261.22,33514617.77,40854918.4,-59555.29,39373350.6,11416515,1250313,4813042,4089009,15278336,8050682,6130.71,3391797,1075715,742614,122508152.8
Apollo Hospitals,01-07-2023,190971552.5,78335867.21,35189645.18,733370.42,,16404439.95,57192.13,19361510.02,4582855,538074,3794274,578683,1273818,5358545,47699.1,873895,1899771,3089921,52097976.07
Apollo Hospitals,01-08-2023,143101729.4,74621783.06,20960736.87,738568.91,18623694.18,11913210,-112146.34,11879802.37,3641531,52540,1744880,825740,5124220,2022479,20649.12,363191,158222,2299402,36255496.11
Apollo Hospitals,01-09-2023,194697945.7,109480941.4,25166083.9,707289.11,23148332.69,9741602.059,-87715.35,15012730.09,6625252,1491380,3826800,757385,972330,2344048,37926.36,1401531,1311865,2877847,37807233.28
Apollo Hospitals,01-10-2023,272630583.4,147899395.6,32958874.96,497890.51,16119229.45,24842529.77,41506.41,22943078.21,10963363,1753893,1787848,4259657,1596744,5328400,6473.76,521321,472293,3862704,63688317.63
Apollo Hospitals,01-11-2023,446646417.5,248006025,62342189.96,439631.17,43742565.57,31135588.42,-84964.87,34074550.64,8018568,989950,671118,7866323,1729543,12359281,44442.35,4048388,3094648,,104119781.9
Apollo Hospitals,01-12-2023,242805382.1,132134861.5,43595675.86,858590.99,27851824.93,35602922.16,-47411.16,16768711.18,11765377,792319,2083761,144512,2749493,3520597,2998.72,1378599,2235412,3109288,40143319.53
JSW Energy,01-01-2021,325583740.5,177184952.8,47038178.59,1541169.05,33577002.6,,-88850.52,25340152.28,13187573,2260346,5065945,6190037,10135880,5699424,121790.4,676182,2096866,334547,76353201.85
JSW Energy,01-02-2021,421861791.3,170399518.3,58689565.59,1957667.77,54084485.1,29043556.48,49110.7,48193176.86,17482343,1503598,1120210,4173637,16355968,10769245,116369.97,2091901,3947535,2018577,148010180.6
JSW Energy,01-03-2021,269587485.8,136886512.8,41859708.12,938898.73,,30607932.44,-21128.12,22710316.24,12146976,128660,277957,1083575,2155267,743061,71084.6,1782713,1157291,,59073517.72
JSW Energy,01-04-2021,133969690.9,63950208.72,16976045.95,1285601.94,15016137.49,19352826.72,10442.95,13260859.05,1437859,693106,298136,677983,3660485,2712911,128930.26,247298,1335169,1179246,43078156.16
JSW Energy,01-05-2021,377872672.7,194661270.3,73303382.16,996527.16,55934665.01,50631194.65,-4713.12,27477005.06,12939217,2636620,405593,3975708,10610083,1627867,80703.5,1047175,183172,948189,86308616.19
JSW Energy,01-06-2021,135952114.6,74824512.7,22741971.49,1269619.77,9320523.831,15875993.38,15196.26,9596407.592,2062480,554846,893578,750565,2845886,3929990,119372.59,132282,588095,2301818,29984461.78
JSW Energy,01-07-2021,450236264.7,237806498,49398110.47,1701330.92,56038577.49,,-17170.62,40757914.05,14837902,1382255,5189741,3917372,16114609,12223751,14237.26,444403,2001345,825640,123660335.1
JSW Energy,01-08-2021,193612137.6,132181302.9,30041872.33,774733.77,19271761.42,16174001.89,47915.46,7847240.606,5062250,4886,528059,3504055,1480464,1357406,24944.21,833625,604918,2837944,22940817.82
JSW Energy,01-09-2021,300008311.8,156976078.9,45402597.39,760023.98,16953610.48,30296703.23,-142862.02,24407408.87,12477612,1513058,1712412,302899,,6660599,130329.61,1511469,193982,3568783,49301290.62
JSW Energy,01-10-2021,434120368.3,266273912.2,54735642.35,797297.94,38855685.73,58164166.88,-144306.6,28277703.45,6790077,1728403,6742802,5669596,,8711964,18787.99,941124,1034891,4451876,65628157.34
JSW Energy,01-11-2021,333534406.2,202456380.4,59447917.02,1229771.2,,43759605.44,-10240.92,17907527.18,12480786,3271334,4998868,1391814,11715317,6095766,29716.99,391742,664257,1463105,52621392.55
JSW Energy,01-12-2021,341330872.6,231186536.3,66165839.84,690235.23,18455433.87,17575426.62,-8009.11,10994624.1,4023458,2409465,2985580,6185478,16295023,608980,88512.25,2851727,664367,4899789,50864800.31
JSW Energy,01-01-2022,243436403.2,100400323.3,32579733.35,1580543.89,15841270.55,27593953.44,-60053.19,27614086.62,11852765,1094390,4708165,2873137,8834820,854858,86239.43,700460,1901266,533235,79083676.87
JSW Energy,01-02-2022,337952346.3,156939141.1,52285552.22,594663.69,39839662.53,18690514.19,-69687.04,32181913.25,9516403,979309,4155644,6371405,525056,3172983,180037.32,2879904,502818,6690229,90749462.75
JSW Energy,01-03-2022,399517989.9,172497199.9,59307927.11,1546648.5,53943239.33,49149635.46,64845.77,41928215.74,11832984,2201689,3682340,4287285,19031602,2953787,55580.05,3668551,3702399,,135789899.2
JSW Energy,01-04-2022,247432073.7,157869880.9,25101703.93,1423170.27,34154642.83,,-46420.77,16115122.21,6557080,1424413,4406618,2945820,4498942,2944064,143600.7,674418,1642948,3990364,46250843.62
JSW Energy,01-05-2022,143771176.7,81427424.61,27866381.53,2393614.85,18882467.65,16764056.23,-82669.86,8619342.65,6009318,515958,747488,1425529,3953989,2015138,90940.75,871147,561272,2607242,24996697.95
JSW Energy,01-06-2022,435901386.8,221374832.9,56117912.85,2346993.37,37130394.88,31150316.73,126525.31,39602160.26,21083091,4089058,4456191,5846310,18489953,109530,18432.1,3627435,1665222,7983663,121692519.8
JSW Energy,01-07-2022,330374528.7,158496575.7,59000650.93,1580945.56,48131232.99,46301644.29,-67085.69,28219325.5,10480531,256653,1768656,1328854,4473234,5164798,111298.96,2017772,1365750,534782,78467530.51
JSW Energy,01-08-2022,425823172.8,292539933.9,67650440.32,2187040.27,24060646.97,42279581.24,132590.28,16408199.65,6679610,2937618,563667,5929242,2385828,4231165,32781.91,3560179,3280379,2122771,53234009.95
JSW Energy,01-09-2022,266760136.4,186072316.3,35977070.23,944988.44,16788719.01,17189369.57,-1127.53,11177687.48,6654994,1967129,1676351,3737853,11205880,3930847,91363.85,1274681,1369218,901149,42112579.43
JSW Energy,01-10-2022,435104097.1,257836366.4,76110937.28,1921035.47,44410643.89,,126951.05,25289198.34,16979867,1255617,483639,803811,8467754,12148040,129277.09,3353051,3244295,3469068,68931271.03
JSW Energy,01-11-2022,140595514.5,94569856.6,19110512.09,2362608.64,16878103.98,7814375.551,-5315.47,6728786.461,2388114,916104,1704143,2760975,1216094,4033932,26592.45,1320196,370302,1457318,20987275.38
JSW Energy,01-12-2022,239943088.8,125394626,41779577.34,1329722.04,14413468.38,,116814.79,18192221.37,6081697,341200,3540849,4639728,9381163,4604254,91843.49,1293372,1243259,2364957,59316209.12
JSW Energy,01-01-2023,108171674.6,69209924.59,15989791.72,569999.5,6979199.992,12837834.02,159243.92,5742989.564,1879945,319200,288601,271015,4188806,2581727,29874.35,459943,190487,1611262,19839443.69
JSW Energy,01-02-2023,409164954.9,230716186,50138747.57,846427.56,26683209.89,46861888.9,-156027.31,32077505.34,15581755,1554229,1858021,4965885,15167822,11541221,150165.33,106905,3571765,7312060,100480676
JSW Energy,01-03-2023,278163253.3,122132316.1,46316679.13,2426681.58,23186775.91,18709119.43,-770.46,27428564.5,4333093,1624536,4831029,5329437,1878209,2946880,92699.08,2281203,1137125,2966841,81953753.49
JSW Energy,01-04-2023,216389697.4,107811985.8,41117263.87,2079155.17,17575494.87,16743707.56,40824.56,16865111.94,8533352,2110216,3101932,2805836,8520612,2507387,30109.53,1628699,2149533,3163302,52396715.83
JSW Energy,01-05-2023,197244115,126655352.9,35215372.01,3138184.99,10177740.06,10801895.32,23309.02,8843347.532,6314647,1763190,1224343,1209819,8444871,2683554,97111.91,1520936,2681,3602447,30408932.6
JSW Energy,01-06-2023,290136181.1,163793537.3,52335620.17,2638410.66,19639654.59,22077611.04,-23126.54,18501755.92,11610502,1454304,850154,3652948,,3763175,116950.59,1710790,2051249,4419115,40310032.76
JSW Energy,01-07-2023,497010556.8,297849017.1,82534893.89,626864.68,50724633.05,55223045.41,-169260.85,29156661.47,24544157,4267710,2194456,1701165,3705502,8178021,124145.34,4125630,2485341,4169539,70405748.4
JSW Energy,01-08-2023,358737018,209751729.8,70241946.47,2760982.71,29803434.52,45232219.75,144459.34,19685835.43,4049591,2072270,5754967,305168,3611076,3881775,184113.5,1951112,2085173,1842082,55241462.3
JSW Energy,01-09-2023,331093115.8,159267092.9,64578846.72,884092.72,26214143.42,,69354.4,26811794.04,6689260,1634919,946698,780312,16425767,782360,149886.84,449107,973929,4712176,91640422.11
JSW Energy,01-10-2023,425042940.5,183365238,82876397.67,1566396.13,29007373.69,38864202.98,-74428.35,39700326.21,8362734,2240729,8445226,3626294,9410795,3320587,115173.22,663403,1632710,5635206,117570836.6
JSW Energy,01-11-2023,460093358.1,256746533.9,58786631.8,1713956.83,55232287.97,41948990.26,-53779.33,36140048.12,20998421,40200,4647699,8410963,1176787,12528802,66689.26,981814,2919980,193428,92401974.35
JSW Energy,01-12-2023,419540301.1,193030696.4,79824896.57,1497573.04,25562617.01,37711565.8,29198.69,36671177.02,15472027,1471781,451259,5611315,1610652,11324358,166765.76,3172615,3000288,5276906,102783993.1
Coal India,01-01-2021,103984020.3,45540493.33,12753678.1,4813907.68,7618963.332,15443750.52,-132819.58,11422462.22,2708189,553187,539356,768890,1913416,217824,363369.28,620030,553557,356944,34255334.65
Coal India,01-02-2021,324635333.5,168896352.1,43049501.36,5053452.45,47931793.84,44826317.85,-251558.63,28172370,11328391,154307,1417718,1810496,4911265,4651934,304953.34,2636749,1980185,3457685,78647069
Coal India,01-03-2021,276304509.1,141039644.2,44043395.29,3821281.53,32972054.21,33716946.57,54101.26,22805367.39,10483349,2436263,3021837,1210953,6037043,2198377,457060.37,2727118,976679,5477817,64595175.18
Coal India,01-04-2021,379098026.2,172216364.9,63222244.44,6632467.12,40942274.34,43537205.49,204990.27,35914854.22,9640372,868250,915739,3017175,,7596221,108396.04,267791,1288703,1143126,93355441.65
Coal India,01-05-2021,219626788.5,105961155.6,42154244.79,6951580.14,,31652182.49,41980.97,17877847.01,10041855,1248461,1591879,4357461,8148327,5531122,255010.7,439436,1194943,1480347,55754056.04
Coal India,01-06-2021,220582818.1,142931096.2,42075775.67,2798097.02,13614825.68,,151749.82,8893986.577,5546349,530118,2375164,662039,7839538,5228690,218538.06,2030141,538277,3400069,27792141.73
Coal India,01-07-2021,117686479.7,64732046.25,21463500.39,3823549.15,16793486.4,13690066.57,28085.23,7872733.277,4115008,727273,678148,1914813,414437,3121823,51844.67,162829,321259,703635,21881566.83
Coal India,01-08-2021,162009888.3,79703739.73,29863814.44,1752116.31,19124260.34,21925196.98,68195.86,13110583.52,5340616,760006,1751920,973994,,2682885,162137.56,1134445,1262847,2348910,29069821.57
Coal India,01-09-2021,155383643.3,82758742.68,30300804.98,1825941.19,16346689.14,12848240.72,105516.2,10581023.92,1908071,545515,2985926,1198322,528884,2638028,150095.31,501195,316798,2583250,29121795.75
Coal India,01-10-2021,481693844.7,241063728.3,51898529.7,5148099.02,27257416.49,60655514.19,-25156.66,47182896.69,22787832,4706774,7234432,2958632,6441573,289279,129135.86,2278901,2847945,7199333,125633405.1
Coal India,01-11-2021,371332724.4,223813011.1,46831727.69,4131702.88,37763172.2,31997844.88,-15800.51,25171996.4,9265373,3640864,4455124,166544,,5975349,348289.4,3353599,625586,2619571,54279967.19
Coal India,01-12-2021,501590194,222539856.4,52200229.27,2114837.02,26733957.83,48396951.63,-58905.79,56712527.07,18610853,1929021,8236396,2114820,12010850,10721475,350016.81,4246114,3558889,3987319,159345023.2
Coal India,01-01-2022,131111300,90731718.79,13465925.76,4059572.53,16100157.2,,-211586.14,6728413.871,3196226,792349,2112502,1447534,2592925,377380,248496.6,460591,214943,1390917,19709321.61
Coal India,01-02-2022,133546087.6,56008142,21168743.51,3157539.11,8414307.443,,135653.44,14092300.51,2801036,1247337,1381017,1097987,3253732,516408,132520.11,1206902,100148,2464869,43693904.53
Coal India,01-03-2022,126460061.4,51789553,20889355.43,1529207.86,12591112.95,18183635.24,-78838.03,13445288.25,5894177,506027,947193,73588,5854106,243795,34535.8,244696,581716,951549,39928215.75
Coal India,01-04-2022,314511705.8,184055822,46638085.83,3756111.94,46329304.57,24887651.6,-24429.26,20954449.5,14839802,1223725,3096925,4636770,1525481,6981388,71692.32,1682869,912368,4591690,52312597.49
Coal India,01-05-2022,213764407.5,107883844.7,28423590.71,4578081.65,,12286799.89,-42838.97,19364243.04,6757878,816861,2556463,1574703,3344107,390903,123771.21,794108,1943139,4184677,54514059.11
Coal India,01-06-2022,210888243.7,88927264.16,36825176.64,6212486.95,14116091.86,18138718.13,62331.58,21283950.73,4642609,439222,1710212,3889785,5101736,2105320,178287.44,1803105,1708851,261496,66929774.2
Coal India,01-07-2022,382404908.1,158707484.7,66915329.17,5747609.76,28855860.58,37255255.62,34282.45,39195523.57,13095106,347455,3946996,4279945,432759,1441394,475613.15,2710520,1760963,468147,105604627.7
Coal India,01-08-2022,401625324.7,197185376.9,64709507.43,4500240.74,28806103.65,44773646.69,140272.42,34932610.1,15806763,715171,2540195,953777,,6360594,342784.22,23059,1221525,416104,82541588.3
Coal India,01-09-2022,342980796.7,178210526.9,36349395.53,3523577.13,29344351.6,43619623.85,9633.33,32105218.58,11882098,2171233,6261621,6718380,4919145,3592944,8322.99,2487604,3285221,6761882,91980694.74
Coal India,01-10-2022,211495725.5,112320113.3,39059909.52,1947515.04,15962299.27,,-84441.03,15028925.68,3463699,1085789,1369368,1605923,,3620258,264643.06,972017,780765,1232375,37901537.03
Coal India,01-11-2022,149740832.2,87616975.15,15312621.55,4626302.12,10719076.22,12389855.33,-112637.65,11702808.87,3044362,1305622,2290884,38708,,4122097,117482.59,1158020,110353,506128,25441618.6
Coal India,01-12-2022,124091296.9,52650792.06,15567929.41,2340183.62,6963731.794,12780317.07,-41397.4,13968143.86,1308491,132774,2004795,1092465,405978,1607019,86733.43,1176358,1009279,1602716,40222362.59
Coal India,01-01-2023,215018791.6,129800397.7,33644609.99,3363725.48,15711874.52,12098204.03,-181273,12893445.96,10094032,1201136,1441044,3892635,6073521,5628017,364281.52,1689895,753369,53685,38312553.89
Coal India,01-02-2023,352638304.7,166470535.2,48823715.43,3284418.79,21363900.94,,298511.8,34336013.51,11892251,778443,1785848,601230,1797639,3666431,126965.43,2258883,1544307,2076020,92507253.54
Coal India,01-03-2023,206201176,101573821.5,38051049.15,6272076.7,20470874.83,,250314.27,16644076.34,8200090,1206181,3904301,2258632,9806922,2091731,387953.06,1285556,1456830,,51099573.01
Coal India,01-04-2023,253680078.2,114970356.2,30956857.33,3390362.23,20668032.37,32678535.77,-195999.01,26938216.17,9227494,206376,3304855,2551257,4267672,7202237,152747.4,1721575,716392,4718891,75307604.52
Coal India,01-05-2023,386771514.6,190288688,56743092.81,6776882.34,55196451.41,46825162.79,-84567.5,34934933.45,17834281,809524,7592965,1716313,5448791,4695111,446055.25,2143787,2197756,3725418,87352182.36
Coal India,01-06-2023,453310276.5,215593215.7,65433784.27,5405637.33,,36775110,159553.2,43070819.14,11297341,461185,6447906,4479841,20549909,7708626,250978.28,2950591,1385274,649611,136958145.4
Coal India,01-07-2023,195325255.4,90212077.3,32631857.34,4967907.62,23293317.61,12545759.21,136075.18,18120330.19,9080930,1384940,3697590,1644125,,5118389,227094.92,1768703,1233343,1709157,37248629.56
Coal India,01-08-2023,104983144.1,70121518.93,16369327.43,4314861.23,13226787.78,12462897.34,25748.56,4623074.434,4440595,393149,1555476,1107913,2622985,1473272,228080.09,239039,1033601,,11997199.3
Coal India,01-09-2023,484633222.8,236328074.1,59065690.43,3968696.22,64156544.57,34370550.78,50422.24,47309864.57,14360235,4008465,6964893,4641316,13657383,10685189,378830.35,1363534,621560,6897498,142911629.7
Coal India,01-10-2023,285706452.7,165596775.1,29199029.57,2398386.46,24837317.69,20822760.13,112711.62,22727662.03,3191778,451616,2686059,239013,,1524808,39454.2,1501017,2491572,2598784,59862741.08
Coal India,01-11-2023,176063880.3,120728440.9,27158080.64,2702066.23,20892351.96,23177423.99,206695.53,7044339.693,3959662,1534829,552302,3268622,,991338,76959.53,52945,458953,2170644,18668532.08
Coal India,01-12-2023,269361378.1,186482812.2,49018439.27,5744441.69,40207023.88,,40865.98,8465031.655,7951208,550185,3653188,1202346,11051620,8004235,98379.33,2077389,27442,157768,26594849.96
Tata Power,01-01-2021,412614173.1,262062769.5,61202919.16,829289.07,50141019.18,43416383.41,92495.34,22337121.12,9235873,54183,452978,4388949,20183464,235374,81701.78,1881799,765033,6059398,81949108.36
Tata Power,01-02-2021,115578688.1,70692196.54,17655041.99,1947116.89,9551321.572,7954878.281,89948.26,6807862.384,2031058,797930,1912882,1698574,2714195,1078501,112608.75,192296,340189,2266030,21690346.15
Tata Power,01-03-2021,383661213.6,221757274.9,56234685.61,1077095.31,36946613.96,56197693.95,4110.1,26417313.26,11691116,2966979,2222397,3836263,3261351,3912637,18892.85,2141079,1567621,4035879,75403019.79
Tata Power,01-04-2021,186947973.1,99572245.77,34251285.12,588012.83,23122240.17,25231758.38,-72716.94,13281110.55,5483315,434076,2119165,2100396,220179,2854841,18001.59,1243088,1650292,,34995502.64
Tata Power,01-05-2021,397306795.5,212043627.5,48149219.42,1818163.97,21874865.31,40404927.75,67492.84,34278487.14,17893613,2778216,5710114,5131740,11791012,9895995,73521.46,38199,1470569,3033710,98932702.43
Tata Power,01-06-2021,310376952.8,153013432.8,42716750.93,1074067.18,34502586.97,20725543.81,15744.41,28661692.28,10967157,40711,4443090,5155124,4951941,9122524,54538.22,2494839,1305211,6017165,80722605.85
Tata Power,01-07-2021,178419957.6,106884834.8,24762196.33,1551725.86,21041013.59,26373732.88,-25722.21,11693231.61,7073594,147076,3493570,1810753,355917,1955559,104723.06,82099,190128,2285596,26826276.83
Tata Power,01-08-2021,519949575.9,232633018.4,73779334.39,596865.24,47787107.49,31386278.24,25195.28,53384305.78,15530860,3383153,91006,3230147,,13199786,11995.48,5163587,4796666,1984914,135592730.3
Tata Power,01-09-2021,260547739.1,117194292.2,31404906.71,1893728.25,22220155.34,22571918.74,-2635.03,27987135.04,10140190,2212104,4570118,3491821,7398619,3542710,64883.74,1024395,1056875,822763,82353641.13
Tata Power,01-10-2021,169129317.9,117851708.3,25305541.47,1453459.39,23074375.13,11600577.42,-122458.79,6493017.032,5004708,402010,810790,1606713,7926923,749739,98538.9,613870,772674,1745318,23599199.1
Tata Power,01-11-2021,421713925.1,184291551,80580010.65,1748310.62,32723243.13,30544192.91,-10186.28,39210590.88,19149316,4038946,3226314,280522,16794434,7065787,63983.06,1653142,3789013,1681961,116370044.6
Tata Power,01-12-2021,268183535.7,148467471,43015181.01,2001854.98,22190419.44,36835925.84,41058.72,19175220.91,12814151,965913,4918747,3112903,3567955,6638318,138492.81,715382,2426855,74128,47439535.72
Tata Power,01-01-2022,244849886.6,147367231.2,39384440.53,1452843.38,28073956.19,17587221.87,42739.76,14524553.72,3113571,664373,1694185,3148821,10402232,2042920,11077.12,1206529,236994,2783279,52981331.15
Tata Power,01-02-2022,439228311.9,192021725.3,85572308.2,633891.06,25906517.74,,74664.19,40408569.61,18001727,3392569,2779736,2291472,9245326,11270082,60692.79,2460254,1294491,3395784,115373612.8
Tata Power,01-03-2022,428317622.3,237843226.7,61064611.18,1764236.1,37188401.08,,135015.81,32352446.1,11449058,64902,2861172,5157066,20176033,6063924,103754.93,1749953,1425869,2979665,108145109.3
Tata Power,01-04-2022,154292323.9,102877249.3,26531803.34,894458.16,20659293.66,22977079.45,122207.54,6220817.817,6612580,1479049,1571809,2946001,7381158,33743,5710.01,348611,282472,524497,22284272.45
Tata Power,01-05-2022,195923366.6,136222460.2,20760475.61,626559.87,22084656.42,13818546.03,-29731.46,9735107.698,7630264,1906503,3884641,2718929,4098474,3356191,142595.93,1528752,362825,2880737,26414324.09
Tata Power,01-06-2022,206415630.3,124058738.1,24138049.96,862304.27,15303123.57,25925898.78,-33864.23,14554710.57,9035729,1434862,44865,3208539,2105489,3380267,62786.05,1126246,1443631,2331122,41332427.71
Tata Power,01-07-2022,373952647.8,167590024.6,68406078.33,904690.62,,39033295.52,-109171.88,34489136.21,8859741,1835793,2333507,722531,14104519,272635,35146.48,863912,1454307,,108937003.6
Tata Power,01-08-2022,181541310,100245308.6,34732203.18,1162667.4,,26937285.76,19582.4,11640949.55,2432591,1482777,1943549,2080350,888673,1118919,10203.53,932454,1382592,137596,34998508.64
Tata Power,01-09-2022,155017149.5,93301270.73,21211808.2,1561081.9,12759608.73,14901574.99,-21377.61,10126017.65,2832559,1411768,254072,578110,,2762388,68180.78,415212,923923,1319880,25707742.94
Tata Power,01-10-2022,118663344.3,82409416.99,15329701.94,2145134.03,16653727.44,8047970.696,-5272.66,5231056.356,3839876,675423,282380,2017659,,2026416,87521.42,18484,749969,2044584,10924480.07
Tata Power,01-11-2022,360668225.7,163173776.4,49789583.08,1180322.15,49363824.72,44350112.9,31680.69,36926216.58,7476294,2366500,996068,1562256,16222521,10536146,42345.09,2850563,16486,145846,122457564.7
Tata Power,01-12-2022,206834150,124080286.5,24535704.86,1312790.06,24025096.44,20528874.36,50739.09,14554539.66,10070917,1240477,1836797,3962513,,571631,8002.78,1207581,1800537,3028342,33951877.97
Tata Power,01-01-2023,351110089.2,225815139.9,65153274.07,2139689.55,27087718.05,31909959.88,-27925.63,15035418.82,14794733,1815995,6989127,2517755,4715561,1688917,102295.36,1649754,1735322,2584182,32371707.47
Tata Power,01-02-2023,97898364.45,50931066.49,14702622.9,580863,7183631.338,,-22859.32,8066168.766,2365102,58086,351289,1867278,526300,59049,133972.86,746918,609277,1400306,23933779.3
Tata Power,01-03-2023,320149389.7,158430604.9,42987555.7,1778328.43,20230412.6,34431127.79,-40011.74,29682807.27,13079473,1185615,2300188,4098078,13650367,2819785,36943.28,2915907,2555252,3752272,92602820.8
Tata Power,01-04-2023,320772103.3,155692316.7,38841318.83,506810.75,17859030.54,39772747.69,-7066.94,31559616.96,4907116,321605,2155000,3694701,11101565,7983500,102.36,2887064,1810782,5760533,102734605.9
Tata Power,01-05-2023,291528908.4,179318217,41070660.09,789011.14,39236792.31,30165635.88,80124.35,17785007.82,14547939,1260795,3587719,3301504,10985185,5538081,118366.43,2201144,1842401,3055029,50766849.45
Tata Power,01-06-2023,316266994.6,193477559.9,43744613.54,1300050.14,25942907.21,47176711.04,75801.79,19761205.3,5550747,2595076,3093691,4018007,5855602,1895781,132128.43,2776336,513720,3848795,63107862.9
Tata Power,01-07-2023,101747725.5,55856980.87,15739509.6,1447072.64,14789463.69,14070775.7,69622.31,7537808.767,2476050,645,1146052,864668,2776502,479268,104250.76,542906,586147,1256148,22633139.3
Tata Power,01-08-2023,310244694.5,159952803.3,38555755.48,1525426.56,33359135.5,22187178.88,-77649.07,27934033.93,4948158,1998199,1077247,1654791,3004087,8218579,67832.17,798883,1728452,3265830,84433773.8
Tata Power,01-09-2023,275851897.6,168638905,46549954.95,1326868.15,15356003.86,16820876.09,92284.77,15165759.42,3027852,2069731,2273717,413647,,6138631,16105.95,114291,1814685,605027,37635823.27
Tata Power,01-10-2023,458719182.5,291481175,56876896.58,1124644.25,54674916.53,56420834.73,67931.64,27590277.74,22291997,564832,5655051,6601260,6763908,8947526,100004.99,2364007,2361753,1302537,68753785.21
Tata Power,01-11-2023,105178137.5,70212649.45,11014637.11,1190298.31,13203140.9,9189708.866,-57150.33,5987712.728,2702452,663373,253715,299117,1816093,1528820,132689.27,593747,632638,,17785554.18
Tata Power,01-12-2023,188410113.4,111832806.4,30258334.82,819999.19,14681289.09,12802758.25,53317.64,11579743.05,4973697,695939,1845495,3483797,8580308,493784,37689.98,1145501,113500,,40680081.15
Adani Enterprises,01-01-2021,497965828.2,248606436.2,81719500.24,3930959.06,59262402.26,26575930.18,-61165.28,41909972.93,10508091,1506954,1252217,8019469,60428,944889,208824.58,1966927,4271003,3548648,123556461.8
Adani Enterprises,01-02-2021,287590101.6,179786110.2,33754855.82,1061802.63,16202391.96,29551418.56,-1091.86,18512283.88,10242384,2100307,5645206,3103940,13398792,1961942,263292.55,128529,1015626,5459690,58252300.65
Adani Enterprises,01-03-2021,417878022.5,215576834.8,81970086.25,3256882.2,38979907.42,45305256.41,-216001.3,30082775.35,18609936,4049645,4093325,331827,,2190958,299135.02,1444551,502490,5399268,63394250.06
Adani Enterprises,01-04-2021,343730509.1,193869088.8,40881787.07,2101764.68,35807453.08,50635006.01,25553.94,27244908.32,9921110,2206812,5954944,293629,14706718,9601401,187257.53,2672969,2725789,4896042,83065829.95
Adani Enterprises,01-05-2021,374282062.5,165332545.2,58000396.9,3135614.58,,31534378.72,-154098.56,37737280.11,14722970,1105501,6620073,2619115,11118233,816401,93958.65,2948820,1025256,2198568,106711646.3
Adani Enterprises,01-06-2021,218158485.8,142455393,29451162.85,3659110.44,,22472588.02,-15498.71,11562982.49,4797090,1463518,1294695,4198981,8918035,1892774,8759.08,182444,1649557,2416710,43177696.47
Adani Enterprises,01-07-2021,465587404.7,297846016.3,63159774.33,2431983.39,55371230.09,31983589.33,-21671.81,26145403.53,8492569,243709,4677329,5709646,11410955,5308858,223949.55,2416450,354339,1928047,82630622.59
Adani Enterprises,01-08-2021,208025532.7,102753110.9,26522325.24,1560108.11,16678460.52,26510021.73,120830.36,19687524.16,7024221,741915,4091023,2357306,5730812,43520,84825.17,502558,1811477,4035297,56777361.47
Adani Enterprises,01-09-2021,237485478.6,128257165.6,33360089.28,1673453.13,21260283.4,,-79980.69,18967055.94,3881643,345071,1835675,1508774,11550226,2084734,118303.95,681843,1796415,303144,64587920.81
Adani Enterprises,01-10-2021,242252971.5,163125892.1,41093424.87,3310121.95,29465857.68,,78606.43,9508413.638,7374738,1301666,3384030,2382551,3932138,604035,60364.58,2008188,434475,77049,25382827.91
Adani Enterprises,01-11-2021,213781209.3,138839586.7,25991436.74,2004966.84,30940031.41,25169084.58,-12465.25,12237546.46,9314095,3706,3994218,3945411,,286776,220234.22,750636,579564,2847781,24047814.39
Adani Enterprises,01-12-2021,215289244.9,112986185.2,25489638.63,4005537.29,21961712.76,21442839.58,-25901.69,19203355.26,10209078,662515,3980112,2221051,2588989,714304,121117.18,721606,797820,598466,48893430.78
Adani Enterprises,01-01-2022,403009925.3,209982575,76757406.33,1201667.84,29195122.33,47734555.11,-71049.67,29067486.01,9010151,2596048,1679306,3249394,3703478,9452385,133192.17,820968,155739,5747016,86061921.02
Adani Enterprises,01-02-2022,311073013.4,192043250.2,35092165.68,1579296.98,19391948.41,43414862.77,-121564.99,20984399.39,4091502,618012,3784691,596098,10941900,995596,293298.11,649833,1625756,,67233015.16
Adani Enterprises,01-03-2022,207373122.1,124880058.5,29464261.75,4342448.14,21521008.31,11350293.87,5964.02,13257200.47,10122342,1713631,2790356,3156782,3338622,3560890,11218.59,319469,926185,3265668,35067938.41
Adani Enterprises,01-04-2022,123286185,68104712.31,17346732.35,3261316.96,9024971.156,9765001.041,-8563.53,9458685.095,3757797,276558,1211371,356716,1765923,592201,165968.52,760987,182327,1818466,25806084.28
Adani Enterprises,01-05-2022,135020218.1,84027970.49,16299264.95,2254330.77,,12434982.14,-70096.87,8673245.66,4196442,217414,325897,1250008,5569711,691243,315882.29,1081469,537457,1357178,28534530.98
Adani Enterprises,01-06-2022,193430776.3,113085100.7,34749129.24,3867252.61,,17606765.92,5421.32,11399136.6,7152530,745235,382185,110397,4961708,3420990,221518.91,113305,1811749,,32480034.79
